id,localidad,pais,temperatura_fahrenheit,fecha_y_hora,cobertura_nubes,indice_uv,presion_atmosferica,velocidad_viento,created_at,updated_at,delta_temperatura_horaria,delta_temperatura_diaria
1716,Robledo,Colombia,87.08000000000001,2024-01-15,Total,7.2,1018.0,5.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1717,El Poblado,Colombia,68.18,2024-01-21,Total,3.2,1016.0,10.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1718,Aranjuez,Colombia,60.8,2024-01-16,Total,9.7,1023.6,12.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1719,Castilla,Colombia,61.7,2024-01-16,Total,10.3,1021.9,10.8,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1720,Aranjuez,Colombia,78.98,2024-01-17,Total,1.0,1014.5,0.8,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1721,Laureles,Colombia,61.519999999999996,2024-01-18,Total,7.2,1021.4,4.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1722,Belen,Colombia,91.94,2024-01-21,Total,4.9,1014.0,13.8,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1723,Castilla,Colombia,77.36,2024-01-17,Total,5.8,1000.9,14.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1724,Robledo,Colombia,87.25999999999999,2024-01-16,Mínima,3.6,1014.3,2.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1725,Buenos Aires,Colombia,77.72,2024-01-22,Parcial,0.1,1005.6,6.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1726,Belen,Colombia,70.7,2024-01-16,Total,0.8,1000.3,13.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1727,Aranjuez,Colombia,86.53999999999999,2024-01-19,Total,6.4,1015.1,8.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1728,Belen,Colombia,79.7,2024-01-22,Parcial,1.9,1006.5,7.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1729,Robledo,Colombia,67.64,2024-01-23,Total,1.7,1024.2,10.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1730,El Poblado,Colombia,79.34,2024-01-18,Total,0.1,1011.9,1.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1731,Belen,Colombia,80.96000000000001,2024-01-20,Total,6.0,1009.0,14.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1732,Aranjuez,Colombia,86.18,2024-01-21,Total,10.5,1019.0,9.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1733,Aranjuez,Colombia,59.900000000000006,2024-01-22,Total,2.7,1016.6,13.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1734,Belen,Colombia,85.28,2024-01-17,Mínima,5.8,1004.0,4.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1735,Laureles,Colombia,75.2,2024-01-17,Parcial,2.8,1015.4,6.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1736,Belen,Colombia,82.22,2024-01-23,Total,1.9,1012.8,3.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1737,Laureles,Colombia,69.80000000000001,2024-01-18,Parcial,5.6,1018.0,8.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1738,Robledo,Colombia,78.80000000000001,2024-01-17,Total,5.4,1000.1,1.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1739,Belen,Colombia,77.36,2024-01-18,Total,10.5,1019.4,2.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1740,Buenos Aires,Colombia,73.94,2024-01-19,Total,10.9,1017.3,12.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1741,Belen,Colombia,80.06,2024-01-24,Total,2.2,1013.8,3.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1742,Buenos Aires,Colombia,72.32,2024-01-19,Parcial,5.1,1017.2,5.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1743,Castilla,Colombia,69.44,2024-01-20,Parcial,1.3,1009.8,5.8,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1744,Buenos Aires,Colombia,62.6,2024-01-19,Total,1.8,1016.2,9.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1745,Robledo,Colombia,63.5,2024-01-21,Total,4.6,1019.6,9.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1746,Robledo,Colombia,60.8,2024-01-24,Total,8.2,1009.9,5.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1747,Aranjuez,Colombia,69.62,2024-01-23,Parcial,6.1,1015.7,9.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1748,Laureles,Colombia,90.86000000000001,2024-01-25,Total,4.5,1017.8,7.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1749,El Poblado,Colombia,82.58000000000001,2024-01-22,Total,8.7,1006.7,7.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1750,El Poblado,Colombia,93.56,2024-01-20,Total,5.8,1006.5,5.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1751,Aranjuez,Colombia,60.620000000000005,2024-01-25,Total,4.3,1012.0,0.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1752,Buenos Aires,Colombia,64.03999999999999,2024-01-24,Total,3.2,1013.1,12.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1753,Robledo,Colombia,87.44,2024-01-21,Total,6.8,1011.8,14.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1754,Robledo,Colombia,84.56,2024-01-20,Total,7.9,1012.4,10.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1755,Buenos Aires,Colombia,92.12,2024-01-22,Mínima,3.2,1000.0,2.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1756,Belen,Colombia,91.03999999999999,2024-01-26,Total,7.5,1007.0,8.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1757,Laureles,Colombia,61.7,2024-01-23,Total,2.7,1001.4,5.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1758,Aranjuez,Colombia,60.26,2024-01-26,Total,10.4,1013.7,11.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1759,Aranjuez,Colombia,81.68,2024-01-27,Total,0.2,1023.9,0.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1760,Belen,Colombia,61.88,2024-01-21,Total,9.2,1015.6,12.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1761,Laureles,Colombia,85.46000000000001,2024-01-25,Mínima,10.5,1012.9,1.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1762,Robledo,Colombia,66.38,2024-01-18,Total,1.1,1008.4,12.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1763,Aranjuez,Colombia,63.86,2024-01-26,Total,3.8,1019.6,5.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1764,Belen,Colombia,78.62,2024-01-19,Total,4.5,1008.4,14.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1765,El Poblado,Colombia,60.08,2024-01-23,Total,2.2,1016.0,11.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1766,Belen,Colombia,71.6,2024-01-20,Total,5.7,1022.6,12.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1767,Robledo,Colombia,84.74000000000001,2024-01-24,Total,2.0,1011.9,14.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1768,Robledo,Colombia,81.5,2024-01-27,Total,7.0,1006.3,10.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1769,Buenos Aires,Colombia,76.28,2024-01-28,Parcial,5.9,1001.6,5.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1770,Robledo,Colombia,70.34,2024-01-27,Parcial,9.3,1023.4,8.8,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1771,Robledo,Colombia,61.34,2024-01-29,Total,9.9,1024.5,11.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1772,El Poblado,Colombia,91.76,2024-01-28,Total,9.1,1011.4,8.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1773,Laureles,Colombia,84.38,2024-01-30,Total,5.4,1016.1,13.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1774,Robledo,Colombia,71.24000000000001,2024-01-25,Parcial,2.6,1012.7,8.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1775,Belen,Colombia,83.48,2024-01-26,Mínima,5.6,1020.0,1.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1776,Belen,Colombia,64.58000000000001,2024-01-29,Total,5.1,1013.5,8.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1777,Laureles,Colombia,87.80000000000001,2024-01-31,Mínima,8.5,1011.5,1.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1778,Belen,Colombia,85.1,2024-01-28,Mínima,2.2,1013.0,2.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1779,Laureles,Colombia,91.03999999999999,2024-01-22,Total,1.8,1023.0,14.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1780,Robledo,Colombia,66.02,2024-01-27,Total,5.4,1007.0,0.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1781,Buenos Aires,Colombia,64.75999999999999,2024-02-01,Total,9.7,1012.7,5.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1782,Laureles,Colombia,83.84,2024-01-28,Total,6.2,1016.6,13.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1783,Laureles,Colombia,86.9,2024-01-30,Mínima,7.7,1006.3,0.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1784,Buenos Aires,Colombia,67.28,2024-01-29,Total,6.0,1012.3,9.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1785,Aranjuez,Colombia,91.58000000000001,2024-01-30,Mínima,8.3,1017.8,3.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1786,Castilla,Colombia,61.519999999999996,2024-01-31,Total,4.9,1004.7,13.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1787,Buenos Aires,Colombia,93.74,2024-01-21,Total,7.0,1014.3,14.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1788,El Poblado,Colombia,65.30000000000001,2024-01-31,Total,6.4,1012.9,5.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1789,El Poblado,Colombia,94.82,2024-02-02,Total,9.2,1004.9,6.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1790,El Poblado,Colombia,78.44,2024-01-24,Total,10.9,1010.5,2.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1791,Belen,Colombia,65.48,2024-02-01,Total,7.0,1024.5,10.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1792,Robledo,Colombia,74.48,2024-01-23,Parcial,10.3,1019.8,6.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1793,Aranjuez,Colombia,63.14,2024-02-03,Total,10.1,1016.0,1.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1794,Belen,Colombia,72.5,2024-01-22,Parcial,5.9,1004.5,8.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1795,Robledo,Colombia,78.62,2024-01-23,Total,7.0,1022.7,0.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1796,El Poblado,Colombia,60.620000000000005,2024-01-24,Total,4.8,1000.6,10.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1797,El Poblado,Colombia,93.38,2024-02-02,Total,5.8,1021.3,14.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1798,Belen,Colombia,63.86,2024-01-24,Total,9.1,1013.1,14.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1799,Robledo,Colombia,80.78,2024-01-25,Total,3.6,1015.1,3.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1800,Robledo,Colombia,60.44,2024-01-25,Total,9.1,1005.5,13.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1801,Castilla,Colombia,88.34,2024-01-01,Mínima,6.5,1018.2,0.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1802,Belen,Colombia,93.02,2024-01-01,Total,4.4,1005.9,7.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1803,Castilla,Colombia,71.06,2024-01-01,Total,7.4,1015.7,1.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1804,El Poblado,Colombia,93.38,2024-01-01,Total,5.4,1012.2,11.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1805,El Poblado,Colombia,83.30000000000001,2024-01-02,Total,9.0,1007.9,7.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1806,Laureles,Colombia,74.84,2024-01-01,Total,10.6,1019.6,13.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1807,Belen,Colombia,59.900000000000006,2024-01-02,Total,10.2,1019.9,3.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1808,Belen,Colombia,74.66,2024-01-02,Parcial,3.5,1018.0,9.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1809,Belen,Colombia,87.98,2024-01-01,Mínima,9.0,1011.1,4.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1810,Aranjuez,Colombia,89.6,2024-01-02,Total,4.5,1021.4,13.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1811,Aranjuez,Colombia,88.16,2024-01-01,Mínima,0.4,1023.3,1.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1812,Aranjuez,Colombia,78.62,2024-01-03,Total,2.9,1019.4,4.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1813,El Poblado,Colombia,68.53999999999999,2024-01-03,Parcial,8.8,1015.0,6.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1814,Buenos Aires,Colombia,77.72,2024-01-04,Total,0.8,1015.9,12.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1815,Castilla,Colombia,91.76,2024-01-04,Total,2.4,1016.7,5.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1816,Belen,Colombia,68.18,2024-01-02,Total,3.4,1015.2,10.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1817,Laureles,Colombia,83.12,2024-01-03,Total,2.8,1009.0,11.8,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1818,Laureles,Colombia,67.1,2024-01-05,Total,3.4,1002.0,8.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1819,Robledo,Colombia,80.06,2024-01-03,Total,9.4,1005.8,11.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1820,Castilla,Colombia,75.38,2024-01-05,Parcial,6.3,1011.2,8.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1821,Laureles,Colombia,91.4,2024-01-04,Mínima,8.3,1008.9,4.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1822,Aranjuez,Colombia,92.48,2024-01-02,Mínima,1.2,1001.0,0.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1823,Castilla,Colombia,73.4,2024-01-02,Total,8.3,1007.1,10.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1824,El Poblado,Colombia,63.86,2024-01-05,Total,7.4,1012.8,5.8,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1825,Aranjuez,Colombia,59.72,2024-01-06,Total,6.5,1024.4,1.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1826,Robledo,Colombia,79.16,2024-01-03,Total,3.8,1007.6,14.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1827,Robledo,Colombia,83.66,2024-01-03,Total,8.6,1013.2,12.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1828,Aranjuez,Colombia,71.78,2024-01-06,Total,2.5,1020.1,11.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1829,Aranjuez,Colombia,62.6,2024-01-03,Total,9.0,1004.3,2.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1830,Robledo,Colombia,86.53999999999999,2024-01-07,Mínima,4.3,1019.3,0.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1831,Buenos Aires,Colombia,80.6,2024-01-08,Total,4.3,1014.1,12.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1832,Aranjuez,Colombia,69.98,2024-01-06,Total,0.3,1013.1,10.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1833,Robledo,Colombia,60.26,2024-01-07,Total,0.2,1011.9,4.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1834,Buenos Aires,Colombia,65.12,2024-01-08,Total,9.8,1003.5,5.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1835,Laureles,Colombia,59.900000000000006,2024-01-04,Total,8.5,1011.3,14.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1836,Belen,Colombia,70.34,2024-01-04,Total,6.3,1019.5,1.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1837,Belen,Colombia,84.56,2024-01-05,Mínima,6.8,1018.5,0.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1838,Aranjuez,Colombia,64.94,2024-01-06,Total,1.6,1022.8,12.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1839,Laureles,Colombia,67.46000000000001,2024-01-09,Total,3.1,1017.0,0.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1840,Castilla,Colombia,92.66,2024-01-04,Total,8.2,1016.0,13.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1841,Laureles,Colombia,61.34,2024-01-07,Total,0.3,1012.0,11.8,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1842,Laureles,Colombia,78.80000000000001,2024-01-10,Total,10.3,1004.0,10.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1843,El Poblado,Colombia,81.32,2024-01-04,Parcial,4.3,1001.6,8.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1844,Robledo,Colombia,64.4,2024-01-05,Total,9.3,1000.9,12.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1845,El Poblado,Colombia,89.06,2024-01-08,Mínima,0.7,1007.7,1.8,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1846,Laureles,Colombia,67.46000000000001,2024-01-09,Total,6.9,1017.9,10.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1847,Belen,Colombia,72.86,2024-01-05,Total,0.7,1003.8,1.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1848,Belen,Colombia,70.7,2024-01-07,Parcial,6.3,1003.3,8.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1849,Laureles,Colombia,92.30000000000001,2024-01-10,Total,7.3,1020.0,14.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1850,Robledo,Colombia,59.36,2024-01-09,Total,5.0,1022.6,7.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1851,Castilla,Colombia,89.6,2024-01-06,Total,10.4,1010.9,7.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1852,Castilla,Colombia,93.2,2024-01-11,Mínima,7.9,1009.6,1.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1853,Buenos Aires,Colombia,94.1,2024-01-08,Total,9.9,1000.5,10.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1854,Aranjuez,Colombia,60.980000000000004,2024-01-11,Total,6.3,1019.0,0.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1855,Buenos Aires,Colombia,72.5,2024-01-12,Total,1.6,1011.0,12.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1856,Castilla,Colombia,91.76,2024-01-12,Total,0.5,1020.9,12.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1857,Belen,Colombia,63.14,2024-01-09,Total,9.6,1004.1,2.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1858,Buenos Aires,Colombia,74.12,2024-01-13,Total,5.5,1023.6,2.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1859,Buenos Aires,Colombia,81.68,2024-01-14,Total,4.4,1007.4,2.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1860,Buenos Aires,Colombia,67.64,2024-01-07,Total,1.8,1012.7,9.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1861,El Poblado,Colombia,93.2,2024-01-05,Total,9.8,1021.7,11.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1862,El Poblado,Colombia,62.06,2024-01-10,Total,4.9,1020.9,3.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1863,Laureles,Colombia,87.44,2024-01-06,Mínima,8.9,1004.9,0.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1864,Laureles,Colombia,90.68,2024-01-08,Total,7.1,1002.4,13.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1865,Laureles,Colombia,62.06,2024-01-15,Total,1.1,1003.0,10.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1866,Belen,Colombia,60.620000000000005,2024-01-13,Total,8.5,1016.2,3.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1867,Robledo,Colombia,80.6,2024-01-10,Parcial,9.5,1023.3,5.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1868,Belen,Colombia,93.92,2024-01-11,Total,2.8,1007.3,12.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1869,Aranjuez,Colombia,93.74,2024-01-16,Total,10.4,1023.7,5.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1870,Aranjuez,Colombia,85.82,2024-01-09,Total,7.2,1024.3,14.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1871,Castilla,Colombia,85.64,2024-01-10,Total,0.9,1012.9,14.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1872,Castilla,Colombia,65.66,2024-01-14,Total,6.2,1005.4,10.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1873,Castilla,Colombia,74.66,2024-01-15,Total,10.3,1024.9,11.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1874,Aranjuez,Colombia,90.32,2024-01-06,Mínima,0.7,1003.8,2.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1875,Belen,Colombia,74.48,2024-01-07,Total,9.0,1000.1,10.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1876,Robledo,Colombia,74.48,2024-01-07,Total,10.0,1006.5,4.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1877,Laureles,Colombia,66.2,2024-01-17,Total,4.7,1024.5,4.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1878,Buenos Aires,Colombia,87.62,2024-01-16,Total,4.7,1006.2,12.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1879,Castilla,Colombia,78.80000000000001,2024-01-12,Parcial,8.9,1007.0,9.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1880,Buenos Aires,Colombia,82.58000000000001,2024-01-11,Total,1.0,1004.1,14.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1881,Robledo,Colombia,87.62,2024-01-12,Total,1.9,1009.6,7.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1882,Aranjuez,Colombia,68.9,2024-01-08,Parcial,0.3,1019.0,9.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1883,Aranjuez,Colombia,87.25999999999999,2024-01-09,Mínima,4.7,1004.6,3.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1884,El Poblado,Colombia,92.48,2024-01-17,Total,6.7,1015.1,13.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1885,Buenos Aires,Colombia,64.94,2024-01-13,Total,8.5,1015.2,1.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1886,Aranjuez,Colombia,91.03999999999999,2024-01-13,Total,0.8,1013.4,8.2,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1887,Robledo,Colombia,73.58000000000001,2024-01-18,Total,4.2,1012.3,11.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1888,Belen,Colombia,86.18,2024-01-10,Total,6.1,1006.5,5.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1889,Aranjuez,Colombia,77.0,2024-01-19,Total,7.1,1017.0,14.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1890,Aranjuez,Colombia,64.4,2024-01-08,Total,7.9,1018.1,13.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1891,El Poblado,Colombia,80.78,2024-01-11,Parcial,8.6,1007.9,9.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1892,El Poblado,Colombia,67.64,2024-01-14,Total,4.6,1009.9,0.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1893,Castilla,Colombia,67.46000000000001,2024-01-12,Total,2.6,1002.1,8.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1894,Buenos Aires,Colombia,70.52,2024-01-13,Parcial,2.2,1000.4,8.0,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1895,Robledo,Colombia,64.75999999999999,2024-01-14,Total,3.5,1024.0,3.8,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1896,Castilla,Colombia,88.7,2024-01-18,Total,5.1,1003.5,12.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1897,Aranjuez,Colombia,79.16,2024-01-15,Parcial,4.5,1016.0,7.5,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1898,Castilla,Colombia,68.18,2024-01-20,Total,9.8,1010.0,14.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1899,Laureles,Colombia,72.32,2024-01-21,Total,0.8,1022.4,10.8,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1900,Buenos Aires,Colombia,75.38,2024-01-09,Total,0.6,1005.0,1.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1901,Robledo,Colombia,68.53999999999999,2024-01-16,Total,8.8,1014.8,12.4,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1902,Buenos Aires,Colombia,91.4,2024-01-14,Total,6.3,1001.7,8.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1903,Belen,Colombia,87.80000000000001,2024-01-11,Total,6.2,1015.3,9.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1904,Aranjuez,Colombia,83.84,2024-01-12,Mínima,8.1,1003.8,1.8,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1905,Castilla,Colombia,73.94,2024-01-15,Total,2.1,1000.0,14.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1906,Robledo,Colombia,74.12,2024-01-13,Total,8.1,1020.3,3.7,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1907,Robledo,Colombia,66.02,2024-01-14,Total,4.8,1004.8,10.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1908,Buenos Aires,Colombia,86.0,2024-01-16,Total,8.5,1019.2,14.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1909,Buenos Aires,Colombia,78.80000000000001,2024-01-15,Total,8.4,1018.8,3.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1910,Laureles,Colombia,74.12,2024-01-17,Total,9.4,1007.3,2.6,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1911,Aranjuez,Colombia,88.88,2024-01-19,Mínima,7.8,1017.2,1.1,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1912,Buenos Aires,Colombia,74.12,2024-01-18,Parcial,3.1,1000.5,7.9,2024-12-19 12:13:18,2024-12-19 12:13:18,,
1913,Aranjuez,Colombia,75.74000000000001,2024-01-10,Total,5.8,1002.9,2.3,2024-12-19 12:13:18,2024-12-19 12:13:18,,
