id,localidad,pais,temperatura,fecha_y_hora,cobertura_nubes,indice_uv,presion_atmosferica,velocidad_viento,created_at,updated_at,delta_temperatura_horaria,delta_temperatura_diaria
952,Aranjuez,Colombia,32.1,2024-01-21 00:00:00,Total,0.6,1019.6,8.9,2024-12-19 12:14:33,2024-12-19 12:14:33,13.0,13.0
953,Buenos Aires,Colombia,18.6,2024-01-28 00:00:00,Total,7.9,1011.5,9.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-6.0,-6.0
954,Belen,Colombia,21.0,2024-01-22 00:00:00,Parcial,10.2,1012.2,7.5,2024-12-19 12:14:33,2024-12-19 12:14:33,2.8000000000000007,2.8000000000000007
955,Belen,Colombia,33.0,2024-01-29 00:00:00,Total,4.4,1004.3,9.2,2024-12-19 12:14:33,2024-12-19 12:14:33,14.899999999999999,14.899999999999999
956,El Poblado,Colombia,27.5,2024-01-23 00:00:00,Parcial,1.5,1001.8,5.6,2024-12-19 12:14:33,2024-12-19 12:14:33,6.5,6.5
957,Aranjuez,Colombia,34.3,2024-01-23 00:00:00,Total,5.6,1003.9,11.6,2024-12-19 12:14:33,2024-12-19 12:14:33,-0.5,-0.5
958,Buenos Aires,Colombia,22.3,2024-01-24 00:00:00,Parcial,10.9,1000.3,6.2,2024-12-19 12:14:33,2024-12-19 12:14:33,-5.899999999999999,-5.899999999999999
959,Aranjuez,Colombia,34.4,2024-01-22 00:00:00,Total,7.7,1013.9,11.1,2024-12-19 12:14:33,2024-12-19 12:14:33,18.9,18.9
960,Belen,Colombia,16.5,2024-01-30 00:00:00,Total,3.1,1000.8,6.5,2024-12-19 12:14:33,2024-12-19 12:14:33,-1.3000000000000007,-1.3000000000000007
961,Robledo,Colombia,21.3,2024-01-28 00:00:00,Parcial,7.0,1007.8,6.2,2024-12-19 12:14:33,2024-12-19 12:14:33,-4.399999999999999,-4.399999999999999
962,Aranjuez,Colombia,18.3,2024-01-19 00:00:00,Total,4.5,1023.2,10.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-10.7,-10.7
963,Aranjuez,Colombia,31.2,2024-01-24 00:00:00,Total,7.4,1014.4,10.0,2024-12-19 12:14:33,2024-12-19 12:14:33,16.0,16.0
964,Buenos Aires,Colombia,28.6,2024-01-23 00:00:00,Total,1.1,1005.4,5.9,2024-12-19 12:14:33,2024-12-19 12:14:33,10.600000000000001,10.600000000000001
965,Laureles,Colombia,34.7,2024-01-29 00:00:00,Mínima,9.0,1006.9,0.9,2024-12-19 12:14:33,2024-12-19 12:14:33,5.900000000000002,5.900000000000002
966,Belen,Colombia,20.3,2024-01-20 00:00:00,Total,9.8,1023.3,10.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-1.3000000000000007,-1.3000000000000007
967,Belen,Colombia,17.2,2024-01-17 00:00:00,Total,2.7,1016.5,0.3,2024-12-19 12:14:33,2024-12-19 12:14:33,-13.900000000000002,-13.900000000000002
968,Belen,Colombia,32.3,2024-01-30 00:00:00,Total,1.1,1013.3,12.1,2024-12-19 12:14:33,2024-12-19 12:14:33,15.799999999999997,15.799999999999997
969,Aranjuez,Colombia,22.7,2024-01-21 00:00:00,Total,5.4,1016.8,14.8,2024-12-19 12:14:33,2024-12-19 12:14:33,-9.400000000000002,-9.400000000000002
970,Laureles,Colombia,27.9,2024-01-25 00:00:00,Total,4.9,1001.4,12.8,2024-12-19 12:14:33,2024-12-19 12:14:33,9.099999999999998,9.099999999999998
971,Laureles,Colombia,21.0,2024-01-31 00:00:00,Total,4.9,1006.7,13.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-10.0,-10.0
972,El Poblado,Colombia,20.3,2024-01-22 00:00:00,Parcial,9.5,1019.9,9.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-11.399999999999999,-11.399999999999999
973,Buenos Aires,Colombia,19.2,2024-01-26 00:00:00,Total,5.0,1011.1,4.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-6.800000000000001,-6.800000000000001
974,El Poblado,Colombia,22.5,2024-01-24 00:00:00,Parcial,2.2,1019.6,5.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-9.100000000000001,-9.100000000000001
975,Aranjuez,Colombia,18.5,2024-01-23 00:00:00,Total,8.2,1012.9,4.0,2024-12-19 12:14:33,2024-12-19 12:14:33,-15.799999999999997,-15.799999999999997
976,Robledo,Colombia,33.8,2024-01-25 00:00:00,Total,3.5,1006.4,8.6,2024-12-19 12:14:33,2024-12-19 12:14:33,15.799999999999997,15.799999999999997
977,Castilla,Colombia,15.6,2024-01-27 00:00:00,Total,0.1,1013.2,6.7,2024-12-19 12:14:33,2024-12-19 12:14:33,-16.9,-16.9
978,Castilla,Colombia,30.4,2024-01-18 00:00:00,Total,6.7,1022.9,9.9,2024-12-19 12:14:33,2024-12-19 12:14:33,2.5,2.5
979,Buenos Aires,Colombia,24.4,2024-01-28 00:00:00,Total,3.7,1009.6,2.5,2024-12-19 12:14:33,2024-12-19 12:14:33,5.799999999999997,5.799999999999997
980,Laureles,Colombia,33.5,2024-01-29 00:00:00,Total,9.4,1002.6,14.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-1.2000000000000028,-1.2000000000000028
981,Laureles,Colombia,25.4,2024-01-25 00:00:00,Total,6.4,1023.9,10.3,2024-12-19 12:14:33,2024-12-19 12:14:33,-2.5,-2.5
982,Buenos Aires,Colombia,19.8,2024-01-19 00:00:00,Total,8.3,1013.8,12.4,2024-12-19 12:14:33,2024-12-19 12:14:33,0.5,0.5
983,Laureles,Colombia,21.2,2024-01-31 00:00:00,Total,3.6,1019.6,10.2,2024-12-19 12:14:33,2024-12-19 12:14:33,0.1999999999999993,0.1999999999999993
984,Castilla,Colombia,25.0,2024-01-30 00:00:00,Total,8.7,1017.3,3.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-8.5,-8.5
985,El Poblado,Colombia,30.3,2024-01-24 00:00:00,Total,7.4,1006.9,13.9,2024-12-19 12:14:33,2024-12-19 12:14:33,7.800000000000001,7.800000000000001
986,Castilla,Colombia,20.3,2024-01-31 00:00:00,Total,8.0,1009.9,2.6,2024-12-19 12:14:33,2024-12-19 12:14:33,-1.8000000000000007,-1.8000000000000007
987,Robledo,Colombia,16.8,2024-01-26 00:00:00,Total,2.9,1009.1,11.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-15.499999999999996,-15.499999999999996
988,Robledo,Colombia,22.3,2024-02-01 00:00:00,Parcial,3.6,1018.6,5.2,2024-12-19 12:14:33,2024-12-19 12:14:33,6.700000000000001,6.700000000000001
989,Belen,Colombia,29.3,2024-01-27 00:00:00,Total,10.4,1014.3,13.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-0.09999999999999787,-0.09999999999999787
990,Buenos Aires,Colombia,18.8,2024-01-25 00:00:00,Total,8.9,1000.0,5.4,2024-12-19 12:14:33,2024-12-19 12:14:33,-8.8,-8.8
991,El Poblado,Colombia,28.6,2024-01-28 00:00:00,Total,6.4,1015.3,14.5,2024-12-19 12:14:33,2024-12-19 12:14:33,-4.600000000000001,-4.600000000000001
992,Castilla,Colombia,33.5,2024-01-29 00:00:00,Total,3.6,1001.3,6.2,2024-12-19 12:14:33,2024-12-19 12:14:33,2.8999999999999986,2.8999999999999986
993,Buenos Aires,Colombia,18.3,2024-01-26 00:00:00,Total,2.1,1014.2,4.8,2024-12-19 12:14:33,2024-12-19 12:14:33,-0.8999999999999986,-0.8999999999999986
994,El Poblado,Colombia,27.7,2024-01-26 00:00:00,Parcial,4.9,1017.9,8.5,2024-12-19 12:14:33,2024-12-19 12:14:33,4.800000000000001,4.800000000000001
995,Castilla,Colombia,29.0,2024-01-27 00:00:00,Total,5.6,1002.3,6.1,2024-12-19 12:14:33,2024-12-19 12:14:33,13.4,13.4
996,Buenos Aires,Colombia,33.0,2024-01-30 00:00:00,Total,1.6,1013.6,13.0,2024-12-19 12:14:33,2024-12-19 12:14:33,3.6000000000000014,3.6000000000000014
997,Aranjuez,Colombia,33.8,2024-01-28 00:00:00,Total,3.0,1021.4,6.1,2024-12-19 12:14:33,2024-12-19 12:14:33,17.299999999999997,17.299999999999997
998,Aranjuez,Colombia,19.1,2024-01-29 00:00:00,Total,6.3,1007.4,0.2,2024-12-19 12:14:33,2024-12-19 12:14:33,2.700000000000003,2.700000000000003
999,Laureles,Colombia,15.5,2024-01-20 00:00:00,Total,10.3,1003.7,6.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-17.799999999999997,-17.799999999999997
1000,Aranjuez,Colombia,32.9,2024-01-30 00:00:00,Total,8.2,1017.8,9.8,2024-12-19 12:14:33,2024-12-19 12:14:33,-0.20000000000000284,-0.20000000000000284
